PassengerId,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Survived
240,-0.3693648410115938,0,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,214,-0.4012683683236117,0,0
241,0.8273772438659699,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,108,-0.3573908580066095,1,0
242,0.8273772438659699,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,215,-0.3363340021468808,2,1
243,-0.3693648410115938,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,216,-0.43700743807979686,0,0
244,0.8273772438659699,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,217,-0.5049620073345151,0,0
245,0.8273772438659699,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,218,-0.5029485386158568,1,0
246,-1.5661069258891576,0,1.1249600919935314,1.340131927606843,-0.4736736092984604,219,1.163700193253568,2,0
247,0.8273772438659699,1,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,220,-0.4918744606632361,0,0
248,-0.3693648410115938,1,-0.41203677443229225,-0.47454519624983954,2.0089333664952354,221,-0.35646868933346404,0,1
249,-1.5661069258891576,0,0.5870111887444931,0.4327933656785018,0.7676298785983874,222,0.40974072380221066,0,1
250,-0.3693648410115938,0,1.893458525206443,0.4327933656785018,-0.4736736092984604,223,-0.12491978668775715,0,0
251,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,224,-0.5024451714361923,0,0
252,0.8273772438659699,1,-0.027787557825836348,0.4327933656785018,0.7676298785983874,184,-0.43776248884929375,0,0
253,-1.5661069258891576,0,2.5082572717767726,-0.47454519624983954,-0.4736736092984604,225,-0.11384570873513637,0,0
254,0.8273772438659699,0,0.04906228549545483,0.4327933656785018,-0.4736736092984604,226,-0.32425318983493084,0,0
255,0.8273772438659699,1,0.8944105620296577,-0.47454519624983954,2.0089333664952354,227,-0.2414492887801075,0,0
256,0.8273772438659699,1,-0.027787557825836348,-0.47454519624983954,2.0089333664952354,228,-0.3414522396297103,1,1
257,-1.5661069258891576,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,229,0.9462455716384695,1,1
258,-1.5661069258891576,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,230,1.093228788100527,0,1
259,-1.5661069258891576,1,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,231,9.667166525013505,1,1
260,-0.3693648410115938,1,1.5860591519212783,-0.47454519624983954,0.7676298785983874,232,-0.12491978668775715,0,1
261,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,233,-0.49237782784290063,2,0
262,0.8273772438659699,0,-2.025883484179407,3.1548090514635256,2.0089333664952354,24,-0.016444159470040135,0,1
263,-1.5661069258891576,0,1.7397588385638607,0.4327933656785018,0.7676298785983874,234,0.955306180872432,0,0
264,-1.5661069258891576,0,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,235,-0.6484216535389205,0,0
265,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,236,-0.49237782784290063,2,0
266,-0.3693648410115938,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,237,-0.43700743807979686,0,0
267,0.8273772438659699,0,-1.0268355210026217,3.1548090514635256,0.7676298785983874,49,0.1506737441786005,0,0
268,0.8273772438659699,0,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,238,-0.4918744606632361,0,1
269,-1.5661069258891576,1,2.200857898491608,-0.47454519624983954,0.7676298785983874,239,2.441497778832105,0,1
270,-1.5661069258891576,1,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,240,2.0825124140450755,0,1
271,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,241,-0.024246350754841113,0,0
272,0.8273772438659699,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,163,-0.6484216535389205,0,1
273,-0.3693648410115938,1,0.8944105620296577,-0.47454519624983954,0.7676298785983874,242,-0.255795253400548,0,1
274,-1.5661069258891576,0,0.5870111887444931,-0.47454519624983954,0.7676298785983874,243,-0.05042144409739929,1,0
275,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,244,-0.49237782784290063,2,1
276,-1.5661069258891576,1,2.585107115098064,0.4327933656785018,-0.4736736092984604,245,0.921244330558889,0,1
277,0.8273772438659699,1,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,246,-0.49237782784290063,0,0
278,-0.3693648410115938,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,247,-0.6484216535389205,0,0
279,0.8273772438659699,0,-1.7184841108942424,3.1548090514635256,0.7676298785983874,16,-0.06199888922968463,2,0
280,0.8273772438659699,1,0.4333115021019107,0.4327933656785018,0.7676298785983874,248,-0.24069423801061057,0,1
281,0.8273772438659699,0,2.738806801740646,-0.47454519624983954,-0.4736736092984604,249,-0.49237782784290063,2,0
282,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,250,-0.4902797934380587,0,0
283,0.8273772438659699,0,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,251,-0.45714212526638004,0,0
284,0.8273772438659699,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,252,-0.4863374216869257,0,1
285,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,253,-0.12491978668775715,0,0
286,0.8273772438659699,0,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,254,-0.47400492578514347,1,0
287,0.8273772438659699,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,255,-0.45714212526638004,0,1
288,0.8273772438659699,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,256,-0.4894421904510968,0,0
289,-0.3693648410115938,0,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,257,-0.3866707201133388,0,1
290,0.8273772438659699,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,258,-0.49237782784290063,2,1
291,-1.5661069258891576,1,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,259,0.9391984311231651,0,1
292,-1.5661069258891576,1,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,260,1.1854295476653287,1,1
293,-0.3693648410115938,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,261,-0.3891875560116617,1,0
294,0.8273772438659699,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,262,-0.4702296719376591,0,0
295,0.8273772438659699,0,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,263,-0.4894421904510968,0,0
296,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,264,-0.09027201697708476,1,0
297,0.8273772438659699,0,-0.45046169609293785,-0.47454519624983954,-0.4736736092984604,265,-0.5028639729296732,1,0
298,-1.5661069258891576,1,-2.1027333275006983,0.4327933656785018,2.0089333664952354,266,2.4029901895877646,0,0
299,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,267,-0.034313694348132716,0,1
300,-1.5661069258891576,1,1.5860591519212783,-0.47454519624983954,0.7676298785983874,114,4.335332226633905,1,1
301,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,268,-0.49237782784290063,2,1
302,0.8273772438659699,0,-0.10463740114712752,1.340131927606843,-0.4736736092984604,269,-0.18029017645086096,2,1
303,0.8273772438659699,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,163,-0.6484216535389205,0,0
304,-0.3693648410115938,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,270,-0.3997582667846179,2,1
305,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,271,-0.4863374216869257,0,0
306,-1.5661069258891576,0,-2.1857311582876924,0.4327933656785018,2.0089333664952354,266,2.4029901895877646,0,1
307,-1.5661069258891576,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,272,1.5841789061771412,1,1
308,-1.5661069258891576,1,-0.9499856776813305,0.4327933656785018,-0.4736736092984604,273,1.5442457810799908,1,1
309,-0.3693648410115938,0,0.04906228549545483,0.4327933656785018,-0.4736736092984604,274,-0.16518916106092355,1,0
310,-1.5661069258891576,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,275,0.49782998024351216,1,1
311,-1.5661069258891576,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,276,1.0259447039291216,1,1
312,-1.5661069258891576,1,-0.8731358343600393,1.340131927606843,2.0089333664952354,277,4.634416897040849,1,1
313,-0.3693648410115938,1,-0.2583370877897099,0.4327933656785018,0.7676298785983874,278,-0.12491978668775715,0,0
314,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,279,-0.4894421904510968,0,0
315,-0.3693648410115938,0,1.0481102486722402,0.4327933656785018,0.7676298785983874,280,-0.11988611489111134,0,0
316,0.8273772438659699,1,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,281,-0.4902797934380587,0,1
317,-0.3693648410115938,1,-0.41203677443229225,0.4327933656785018,-0.4736736092984604,96,-0.12491978668775715,0,1
318,-0.3693648410115938,0,1.893458525206443,-0.47454519624983954,-0.4736736092984604,282,-0.36653603292675563,0,0
319,-1.5661069258891576,1,0.12591212881674602,-0.47454519624983954,2.0089333664952354,283,2.671117778445337,0,1
320,-1.5661069258891576,1,0.8175607187083667,0.4327933656785018,0.7676298785983874,284,2.059693773056521,1,1
321,0.8273772438659699,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,285,-0.5024451714361923,0,0
322,0.8273772438659699,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,286,-0.4894421904510968,0,0
323,-0.3693648410115938,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,287,-0.3997582667846179,2,1
324,-0.3693648410115938,1,-0.5657364610748746,0.4327933656785018,0.7676298785983874,76,-0.06451572512800753,0,1
325,0.8273772438659699,0,-0.10463740114712752,6.784163299176891,2.0089333664952354,148,0.7519458402879414,0,0
326,-1.5661069258891576,1,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,240,2.0825124140450755,1,1
327,0.8273772438659699,0,2.4314074284554814,-0.47454519624983954,-0.4736736092984604,288,-0.5228315422126077,0,0
328,-0.3693648410115938,1,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,289,-0.3866707201133388,0,1
329,0.8273772438659699,1,0.12591212881674602,0.4327933656785018,0.7676298785983874,153,-0.2351571990343002,0,1
330,-1.5661069258891576,1,-1.0268355210026217,-0.47454519624983954,0.7676298785983874,290,0.5189714017894245,1,1
331,0.8273772438659699,1,-0.10463740114712752,1.340131927606843,-0.4736736092984604,269,-0.18029017645086096,2,1
332,-1.5661069258891576,0,1.2402348569754682,-0.47454519624983954,-0.4736736092984604,291,-0.07458306872129913,0,0
333,-1.5661069258891576,0,0.6638610320657843,-0.47454519624983954,0.7676298785983874,239,2.441497778832105,0,0
334,0.8273772438659699,0,-1.0268355210026217,1.340131927606843,-0.4736736092984604,37,-0.2859972841804228,0,0
335,-1.5661069258891576,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,292,2.042579288947925,0,1
336,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,293,-0.4894421904510968,0,0
337,-1.5661069258891576,0,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,140,0.6925485130875209,0,0
338,-1.5661069258891576,1,0.8944105620296577,-0.47454519624983954,-0.4736736092984604,284,2.059693773056521,1,1
339,0.8273772438659699,0,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,294,-0.4863374216869257,0,1
340,-1.5661069258891576,0,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,295,0.06635974158478332,0,0
341,-0.3693648410115938,0,-2.1027333275006983,0.4327933656785018,0.7676298785983874,137,-0.12491978668775715,0,1
342,-1.5661069258891576,1,-0.41203677443229225,2.2474704895351842,2.0089333664952354,26,4.647001076532463,0,1
343,-0.3693648410115938,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,296,-0.3866707201133388,0,0
344,-0.3693648410115938,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,297,-0.3866707201133388,0,0
345,-0.3693648410115938,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,298,-0.3866707201133388,0,0
346,-0.3693648410115938,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,299,-0.3866707201133388,0,1
347,-0.3693648410115938,1,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,300,-0.3866707201133388,0,1
348,0.8273772438659699,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,301,-0.32425318983493084,0,1
349,0.8273772438659699,0,-2.025883484179407,0.4327933656785018,0.7676298785983874,302,-0.32828012727224753,0,1
350,0.8273772438659699,0,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,303,-0.47400492578514347,0,0
351,0.8273772438659699,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,304,-0.4626791642426904,0,0
352,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,305,0.05629239799149171,0,0
353,0.8273772438659699,0,-1.1036853643239128,0.4327933656785018,0.7676298785983874,306,-0.5028639729296732,1,0
354,0.8273772438659699,0,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,48,-0.29002422161773944,0,0
355,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,307,-0.5029485386158568,1,0
356,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,308,-0.45714212526638004,0,0
357,-1.5661069258891576,1,-0.5657364610748746,-0.47454519624983954,0.7676298785983874,154,0.4589861417231558,0,1
358,-0.3693648410115938,1,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,309,-0.3866707201133388,0,0
359,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,310,-0.48977642625839407,2,1
360,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,311,-0.48977642625839407,2,1
361,0.8273772438659699,0,0.8175607187083667,0.4327933656785018,4.491540342288931,62,-0.08666388103324908,0,0
362,-0.3693648410115938,0,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,312,-0.09027201697708476,1,0
363,0.8273772438659699,1,1.2018099353148226,-0.47454519624983954,0.7676298785983874,313,-0.3573908580066095,1,0
364,0.8273772438659699,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,314,-0.5064721088735089,0,0
365,0.8273772438659699,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,168,-0.3363340021468808,2,0
366,0.8273772438659699,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,315,-0.5024451714361923,0,0
367,-1.5661069258891576,1,2.3545575851341902,0.4327933656785018,-0.4736736092984604,316,0.8667135572514657,1,1
368,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,317,-0.5028639729296732,1,1
369,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,318,-0.49237782784290063,2,1
370,-1.5661069258891576,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,319,0.7469121684912956,1,1
371,-1.5661069258891576,0,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,320,0.4678796330534696,1,1
372,0.8273772438659699,0,-0.8731358343600393,0.4327933656785018,-0.4736736092984604,321,-0.5176307525123133,0,0
373,0.8273772438659699,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,322,-0.4863374216869257,0,0
374,-1.5661069258891576,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,240,2.0825124140450755,1,0
375,0.8273772438659699,1,-2.025883484179407,2.2474704895351842,0.7676298785983874,7,-0.22408312108167944,0,0
376,-1.5661069258891576,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,33,1.0060617003323709,1,1
377,0.8273772438659699,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,323,-0.5024451714361923,0,1
378,-1.5661069258891576,0,-0.1814872444684187,-0.47454519624983954,2.0089333664952354,324,3.610064686423428,1,0
379,0.8273772438659699,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,325,-0.5676312212027554,1,0
380,0.8273772438659699,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,326,-0.4918744606632361,0,0
381,-1.5661069258891576,1,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,327,3.9327230485884233,1,1
382,0.8273772438659699,1,-2.1795831708219895,-0.47454519624983954,2.0089333664952354,328,-0.33146744825388363,1,1
383,0.8273772438659699,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,329,-0.4888542575852486,0,0
384,-1.5661069258891576,1,0.4333115021019107,0.4327933656785018,-0.4736736092984604,34,0.39858208016340624,0,1
385,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,330,-0.4894421904510968,0,0
386,-0.3693648410115938,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,70,0.8314778546749452,0,0
387,0.8273772438659699,0,-2.1795831708219895,4.0621476133918675,2.0089333664952354,58,0.2958951755118318,0,0
388,-0.3693648410115938,1,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,331,-0.3866707201133388,0,1
389,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,332,-0.49279662933638163,2,0
390,-0.3693648410115938,1,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,333,-0.40680540729992204,1,1
391,-1.5661069258891576,0,0.5101613454232019,0.4327933656785018,2.0089333664952354,334,1.7677408088510642,0,1
392,0.8273772438659699,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,335,-0.49145565916975514,0,1
393,0.8273772438659699,0,-0.10463740114712752,1.340131927606843,-0.4736736092984604,336,-0.4888542575852486,0,0
394,-1.5661069258891576,1,-0.48888661775358344,0.4327933656785018,-0.4736736092984604,193,1.6323350375212924,1,1
395,0.8273772438659699,1,-0.41203677443229225,-0.47454519624983954,2.0089333664952354,10,-0.312172377522981,0,1
396,0.8273772438659699,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,337,-0.49145565916975514,0,0
397,0.8273772438659699,1,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,338,-0.4902797934380587,0,0
398,-0.3693648410115938,0,1.2786597786361138,-0.47454519624983954,-0.4736736092984604,339,-0.12491978668775715,0,0
399,-0.3693648410115938,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,340,-0.43700743807979686,0,0
400,-0.3693648410115938,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,341,-0.393717860628643,0,1
401,0.8273772438659699,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,342,-0.4888542575852486,0,1
402,0.8273772438659699,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,343,-0.4863374216869257,0,0
403,0.8273772438659699,1,-0.6425863043961658,0.4327933656785018,-0.4736736092984604,344,-0.4505983519307405,0,0
404,0.8273772438659699,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,132,-0.32928686163157667,0,0
405,0.8273772438659699,1,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,345,-0.47400492578514347,0,0
406,-0.3693648410115938,0,0.35646165878061953,0.4327933656785018,-0.4736736092984604,346,-0.22559322262067316,0,0
407,0.8273772438659699,0,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,347,-0.49237782784290063,0,0
408,-0.3693648410115938,0,-2.025883484179407,0.4327933656785018,0.7676298785983874,348,-0.2708962687904854,0,1
409,0.8273772438659699,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,349,-0.4918744606632361,0,0
410,0.8273772438659699,1,-0.10463740114712752,2.2474704895351842,0.7676298785983874,160,-0.13565761536436197,0,0
411,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,350,-0.4894421904510968,0,0
412,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,351,-0.5103319284071769,2,0
413,-1.5661069258891576,1,0.27961181545932834,0.4327933656785018,-0.4736736092984604,219,1.163700193253568,2,1
414,-0.3693648410115938,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,247,-0.6484216535389205,0,0
415,0.8273772438659699,0,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,352,-0.4888542575852486,0,1
416,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,353,-0.4863374216869257,0,0
417,-0.3693648410115938,1,0.35646165878061953,0.4327933656785018,0.7676298785983874,354,0.005955680025033696,0,1
418,-0.3693648410115938,1,-0.8731358343600393,-0.47454519624983954,2.0089333664952354,355,-0.3866707201133388,0,1
419,-0.3693648410115938,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,356,-0.3866707201133388,0,0
420,0.8273772438659699,1,-1.4879345809303688,-0.47454519624983954,2.0089333664952354,357,-0.1621689579829361,0,0
421,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,358,-0.4894421904510968,1,0
422,0.8273772438659699,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,359,-0.49271407711891657,2,0
423,0.8273772438659699,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,360,-0.4898609919445778,0,0
424,0.8273772438659699,1,-0.10463740114712752,0.4327933656785018,0.7676298785983874,361,-0.35848215805212236,0,0
425,0.8273772438659699,0,-0.8731358343600393,0.4327933656785018,0.7676298785983874,227,-0.2414492887801075,0,0
426,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,362,-0.5024451714361923,0,0
427,-0.3693648410115938,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,363,-0.12491978668775715,0,1
428,-0.3693648410115938,1,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,364,-0.12491978668775715,0,1
429,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,365,-0.49237782784290063,2,0
430,0.8273772438659699,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,366,-0.4863374216869257,0,1
431,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,367,-0.11384570873513637,0,1
432,0.8273772438659699,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,368,-0.32425318983493084,0,1
433,-0.3693648410115938,1,0.9712604053509489,0.4327933656785018,-0.4736736092984604,369,-0.12491978668775715,0,1
434,0.8273772438659699,0,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,370,-0.5049620073345151,0,0
435,-1.5661069258891576,0,1.5860591519212783,0.4327933656785018,-0.4736736092984604,371,0.4771073601910807,0,0
436,-1.5661069258891576,1,-1.180535207645204,0.4327933656785018,2.0089333664952354,334,1.7677408088510642,0,1
437,0.8273772438659699,1,-0.6425863043961658,1.340131927606843,2.0089333664952354,84,0.04370821849987721,0,0
438,-0.3693648410115938,1,-0.41203677443229225,1.340131927606843,3.250236854392083,348,-0.2708962687904854,0,1
439,-1.5661069258891576,0,2.661956958419355,0.4327933656785018,4.491540342288931,26,4.647001076532463,0,0
440,-0.3693648410115938,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,372,-0.43700743807979686,0,0
441,-0.3693648410115938,1,1.2018099353148226,0.4327933656785018,0.7676298785983874,280,-0.11988611489111134,0,1
442,0.8273772438659699,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,373,-0.45714212526638004,0,0
443,0.8273772438659699,0,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,374,-0.4918744606632361,0,0
444,-0.3693648410115938,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,375,-0.3866707201133388,0,1
445,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,376,-0.48507900373776425,0,1
446,-1.5661069258891576,0,-1.949033640858116,-0.47454519624983954,2.0089333664952354,377,0.9997696105865636,0,1
447,-0.3693648410115938,1,-1.2573850509664952,-0.47454519624983954,0.7676298785983874,242,-0.255795253400548,0,1
448,-1.5661069258891576,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,378,-0.11384570873513637,0,1
449,0.8273772438659699,1,-1.8721837975368247,1.340131927606843,0.7676298785983874,379,-0.26066180729354516,1,1
450,-1.5661069258891576,0,1.7397588385638607,-0.47454519624983954,-0.4736736092984604,380,-0.034313694348132716,0,1
451,-0.3693648410115938,0,0.5101613454232019,0.4327933656785018,2.0089333664952354,57,-0.08968408411123653,0,0
452,0.8273772438659699,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,381,-0.2463983948905696,0,0
453,-1.5661069258891576,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,382,-0.08968408411123653,1,0
454,-1.5661069258891576,0,1.5092093085999871,0.4327933656785018,-0.4736736092984604,383,1.145663540471827,1,1
455,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,384,-0.4863374216869257,0,0
456,0.8273772438659699,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,385,-0.4894421904510968,1,1
457,-1.5661069258891576,0,2.738806801740646,-0.47454519624983954,-0.4736736092984604,386,-0.11384570873513637,0,0
458,-1.5661069258891576,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,387,0.395813560675251,0,1
459,-0.3693648410115938,1,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,388,-0.43700743807979686,0,1
460,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,389,-0.49237782784290063,2,0
461,-1.5661069258891576,0,1.432359465278696,-0.47454519624983954,-0.4736736092984604,390,-0.11384570873513637,0,1
462,0.8273772438659699,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,391,-0.4863374216869257,0,0
463,-1.5661069258891576,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,392,0.12676380314453292,0,0
464,-0.3693648410115938,0,1.432359465278696,-0.47454519624983954,-0.4736736092984604,393,-0.3866707201133388,0,0
465,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,394,-0.4863374216869257,0,0
466,0.8273772438659699,0,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,395,-0.5064721088735089,0,0
467,-0.3693648410115938,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,247,-0.6484216535389205,0,0
468,-1.5661069258891576,0,2.0471582118490255,-0.47454519624983954,-0.4736736092984604,396,-0.11384570873513637,0,0
469,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,397,-0.4928811950225652,2,0
470,0.8273772438659699,1,-2.1987956316523123,1.340131927606843,0.7676298785983874,379,-0.26066180729354516,1,1
471,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,398,-0.5024451714361923,0,0
472,0.8273772438659699,0,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,399,-0.47400492578514347,0,0
473,-0.3693648410115938,1,0.27961181545932834,0.4327933656785018,2.0089333664952354,57,-0.08968408411123653,0,1
474,-0.3693648410115938,1,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,400,-0.3707300882677209,1,1
475,0.8273772438659699,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,401,-0.45034666834090825,0,0
476,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,107,0.39858208016340624,0,0
477,-0.3693648410115938,0,0.35646165878061953,0.4327933656785018,-0.4736736092984604,402,-0.22559322262067316,0,0
478,0.8273772438659699,0,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,403,-0.5065566745596926,0,0
479,0.8273772438659699,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,404,-0.4969926981460655,0,0
